sample,frame,type,emu_pc,emu_a,emu_x,emu_y,emu_sp,emu_status,nmi_ctr,last_nmi,irq_count,int_cond,mapper_bank,cache_idx,info
1608,344,FRAME,2CB3,FF,1D,BE,F9,B1,01,01,1C,80,02,00,irq_delta=0 nmi_delta=1 I=0 intcond=80 last_nmi=01 nmi_ctr=01 disp=2633 run=1488 render=229 irq6502=114
1609,344,INT_COND,2CB3,FF,1D,BE,F9,B1,00,01,1C,80,00,00,old=80 new=00 emu_pc=2CB3
1610,344,IRQ6502,2CB3,FF,1D,BE,F9,B1,00,01,1D,00,00,00,emu_pc=2CB3 status=B1 count=115
1611,344,STATUS_I,2CB3,FF,1D,BE,F6,B1,00,01,1D,00,00,00,old=B1 new=B5 I:0->1 emu_pc=2CB3
1612,344,LAST_NMI_W,2B0F,FF,1D,BE,F5,B5,00,01,1D,00,00,00,val=00 nmi_ctr=00
1613,344,INT_COND,2B0F,FF,1D,BE,F5,B5,00,00,1D,00,00,00,old=00 new=80 emu_pc=2B0F
1614,344,RENDER,2B0F,FF,1D,BE,F5,B5,00,00,1D,80,00,00,count=230
1615,345,FRAME,2B0F,FF,1D,BE,F5,B5,00,00,1D,80,02,00,irq_delta=1 nmi_delta=255 I=1 intcond=80 last_nmi=00 nmi_ctr=00 disp=2634 run=1489 render=230 irq6502=115
1616,345,INT_COND,2B5C,00,1D,BE,F2,36,00,00,1D,80,00,00,old=80 new=00 emu_pc=2B5C
1617,345,STATUS_I,2B63,FF,1D,BE,F7,B5,00,00,1D,00,00,00,old=B5 new=B1 I:1->0 emu_pc=2B63
1618,346,FRAME,2CB0,00,1D,BE,F9,B1,00,00,1D,00,00,00,irq_delta=0 nmi_delta=0 I=0 intcond=00 last_nmi=00 nmi_ctr=00 disp=2656 run=1501 render=230 irq6502=115
1619,346,LAST_NMI_W,2CB3,FF,1D,BE,F9,B1,01,00,1D,00,00,00,val=01 nmi_ctr=01
1620,346,INT_COND,2CB3,FF,1D,BE,F9,B1,01,01,1D,00,00,00,old=00 new=80 emu_pc=2CB3
1621,346,RENDER,2CB3,FF,1D,BE,F9,B1,01,01,1D,80,00,00,count=231
1622,347,FRAME,2CB3,FF,1D,BE,F9,B1,01,01,1D,80,02,00,irq_delta=0 nmi_delta=1 I=0 intcond=80 last_nmi=01 nmi_ctr=01 disp=2656 run=1501 render=231 irq6502=115
1623,347,INT_COND,2CB3,FF,1D,BE,F9,B1,00,01,1D,80,00,00,old=80 new=00 emu_pc=2CB3
1624,347,IRQ6502,2CB3,FF,1D,BE,F9,B1,00,01,1E,00,00,00,emu_pc=2CB3 status=B1 count=116
1625,347,STATUS_I,2CB3,FF,1D,BE,F6,B1,00,01,1E,00,00,00,old=B1 new=B5 I:0->1 emu_pc=2CB3
1626,347,LAST_NMI_W,2B0F,FF,1D,BE,F5,B5,00,01,1E,00,00,00,val=00 nmi_ctr=00
1627,347,INT_COND,2B0F,FF,1D,BE,F5,B5,00,00,1E,00,00,00,old=00 new=80 emu_pc=2B0F
1628,347,RENDER,2B0F,FF,1D,BE,F5,B5,00,00,1E,80,00,00,count=232
1629,348,FRAME,2B0F,FF,1D,BE,F5,B5,00,00,1E,80,02,00,irq_delta=1 nmi_delta=255 I=1 intcond=80 last_nmi=00 nmi_ctr=00 disp=2657 run=1502 render=232 irq6502=116
1630,348,INT_COND,2B5C,00,1D,BE,F2,36,00,00,1E,80,00,00,old=80 new=00 emu_pc=2B5C
1631,348,STATUS_I,2B63,FF,1D,BE,F7,B5,00,00,1E,00,00,00,old=B5 new=B1 I:1->0 emu_pc=2B63
1632,349,FRAME,2CB0,00,1D,BE,F9,B1,00,00,1E,00,00,00,irq_delta=0 nmi_delta=0 I=0 intcond=00 last_nmi=00 nmi_ctr=00 disp=2679 run=1514 render=232 irq6502=116
1633,349,LAST_NMI_W,2CB3,FF,1D,BE,F9,B1,01,00,1E,00,00,00,val=01 nmi_ctr=01
1634,349,INT_COND,2CB3,FF,1D,BE,F9,B1,01,01,1E,00,00,00,old=00 new=80 emu_pc=2CB3
1635,349,RENDER,2CB3,FF,1D,BE,F9,B1,01,01,1E,80,00,00,count=233
1636,350,FRAME,2CB3,FF,1D,BE,F9,B1,01,01,1E,80,02,00,irq_delta=0 nmi_delta=1 I=0 intcond=80 last_nmi=01 nmi_ctr=01 disp=2679 run=1514 render=233 irq6502=116
1637,350,INT_COND,2CB3,FF,1D,BE,F9,B1,00,01,1E,80,00,00,old=80 new=00 emu_pc=2CB3
1638,350,IRQ6502,2CB3,FF,1D,BE,F9,B1,00,01,1F,00,00,00,emu_pc=2CB3 status=B1 count=117
1639,350,STATUS_I,2CB3,FF,1D,BE,F6,B1,00,01,1F,00,00,00,old=B1 new=B5 I:0->1 emu_pc=2CB3
1640,350,LAST_NMI_W,2B0F,FF,1D,BE,F5,B5,00,01,1F,00,00,00,val=00 nmi_ctr=00
1641,350,INT_COND,2B0F,FF,1D,BE,F5,B5,00,00,1F,00,00,00,old=00 new=80 emu_pc=2B0F
1642,350,RENDER,2B0F,FF,1D,BE,F5,B5,00,00,1F,80,00,00,count=234
1643,351,FRAME,2B0F,FF,1D,BE,F5,B5,00,00,1F,80,02,00,irq_delta=1 nmi_delta=255 I=1 intcond=80 last_nmi=00 nmi_ctr=00 disp=2680 run=1515 render=234 irq6502=117
1644,351,INT_COND,2B5C,00,1D,BE,F2,36,00,00,1F,80,00,00,old=80 new=00 emu_pc=2B5C
1645,351,STATUS_I,2B63,FF,1D,BE,F7,B5,00,00,1F,00,00,00,old=B5 new=B1 I:1->0 emu_pc=2B63
1646,352,FRAME,2CB0,00,1D,BE,F9,B1,00,00,1F,00,00,00,irq_delta=0 nmi_delta=0 I=0 intcond=00 last_nmi=00 nmi_ctr=00 disp=2702 run=1527 render=234 irq6502=117
1647,352,LAST_NMI_W,2CB3,FF,1D,BE,F9,B1,01,00,1F,00,00,00,val=01 nmi_ctr=01
1648,352,INT_COND,2CB3,FF,1D,BE,F9,B1,01,01,1F,00,00,00,old=00 new=80 emu_pc=2CB3
1649,352,RENDER,2CB3,FF,1D,BE,F9,B1,01,01,1F,80,00,00,count=235
1650,353,FRAME,2CB3,FF,1D,BE,F9,B1,01,01,1F,80,02,00,irq_delta=0 nmi_delta=1 I=0 intcond=80 last_nmi=01 nmi_ctr=01 disp=2702 run=1527 render=235 irq6502=117
1651,353,INT_COND,2CB3,FF,1D,BE,F9,B1,00,01,1F,80,00,00,old=80 new=00 emu_pc=2CB3
1652,353,IRQ6502,2CB3,FF,1D,BE,F9,B1,00,01,20,00,00,00,emu_pc=2CB3 status=B1 count=118
1653,353,STATUS_I,2CB3,FF,1D,BE,F6,B1,00,01,20,00,00,00,old=B1 new=B5 I:0->1 emu_pc=2CB3
1654,353,LAST_NMI_W,2B0F,FF,1D,BE,F5,B5,00,01,20,00,00,00,val=00 nmi_ctr=00
1655,353,INT_COND,2B0F,FF,1D,BE,F5,B5,00,00,20,00,00,00,old=00 new=80 emu_pc=2B0F
1656,353,RENDER,2B0F,FF,1D,BE,F5,B5,00,00,20,80,00,00,count=236
1657,354,FRAME,2B0F,FF,1D,BE,F5,B5,00,00,20,80,02,00,irq_delta=1 nmi_delta=255 I=1 intcond=80 last_nmi=00 nmi_ctr=00 disp=2703 run=1528 render=236 irq6502=118
1658,354,INT_COND,2B5C,00,1D,BE,F2,36,00,00,20,80,00,00,old=80 new=00 emu_pc=2B5C
1659,354,STATUS_I,2B63,FF,1D,BE,F7,B5,00,00,20,00,00,00,old=B5 new=B1 I:1->0 emu_pc=2B63
1660,355,FRAME,2CB0,00,1D,BE,F9,B1,00,00,20,00,00,00,irq_delta=0 nmi_delta=0 I=0 intcond=00 last_nmi=00 nmi_ctr=00 disp=2725 run=1540 render=236 irq6502=118
1661,355,LAST_NMI_W,2CB3,FF,1D,BE,F9,B1,01,00,20,00,00,00,val=01 nmi_ctr=01
1662,355,INT_COND,2CB3,FF,1D,BE,F9,B1,01,01,20,00,00,00,old=00 new=80 emu_pc=2CB3
1663,355,RENDER,2CB3,FF,1D,BE,F9,B1,01,01,20,80,00,00,count=237
1664,356,FRAME,2CB3,FF,1D,BE,F9,B1,01,01,20,80,02,00,irq_delta=0 nmi_delta=1 I=0 intcond=80 last_nmi=01 nmi_ctr=01 disp=2725 run=1540 render=237 irq6502=118
1665,356,INT_COND,2CB3,FF,1D,BE,F9,B1,00,01,20,80,00,00,old=80 new=00 emu_pc=2CB3
1666,356,IRQ6502,2CB3,FF,1D,BE,F9,B1,00,01,21,00,00,00,emu_pc=2CB3 status=B1 count=119
1667,356,STATUS_I,2CB3,FF,1D,BE,F6,B1,00,01,21,00,00,00,old=B1 new=B5 I:0->1 emu_pc=2CB3
1668,356,LAST_NMI_W,2B0F,FF,1D,BE,F5,B5,00,01,21,00,00,00,val=00 nmi_ctr=00
1669,356,INT_COND,2B0F,FF,1D,BE,F5,B5,00,00,21,00,00,00,old=00 new=80 emu_pc=2B0F
1670,356,RENDER,2B0F,FF,1D,BE,F5,B5,00,00,21,80,00,00,count=238
1671,357,FRAME,2B0F,FF,1D,BE,F5,B5,00,00,21,80,02,00,irq_delta=1 nmi_delta=255 I=1 intcond=80 last_nmi=00 nmi_ctr=00 disp=2726 run=1541 render=238 irq6502=119
1672,357,INT_COND,2B5C,00,1D,BE,F2,36,00,00,21,80,00,00,old=80 new=00 emu_pc=2B5C
1673,357,STATUS_I,2B63,FF,1D,BE,F7,B5,00,00,21,00,00,00,old=B5 new=B1 I:1->0 emu_pc=2B63
1674,358,FRAME,2CB0,00,1D,BE,F9,B1,00,00,21,00,00,00,irq_delta=0 nmi_delta=0 I=0 intcond=00 last_nmi=00 nmi_ctr=00 disp=2748 run=1553 render=238 irq6502=119
1675,358,LAST_NMI_W,2CB3,FF,1D,BE,F9,B1,01,00,21,00,00,00,val=01 nmi_ctr=01
1676,358,INT_COND,2CB3,FF,1D,BE,F9,B1,01,01,21,00,00,00,old=00 new=80 emu_pc=2CB3
1677,358,RENDER,2CB3,FF,1D,BE,F9,B1,01,01,21,80,00,00,count=239
1678,359,FRAME,2CB3,FF,1D,BE,F9,B1,01,01,21,80,02,00,irq_delta=0 nmi_delta=1 I=0 intcond=80 last_nmi=01 nmi_ctr=01 disp=2748 run=1553 render=239 irq6502=119
1679,359,INT_COND,2CB3,FF,1D,BE,F9,B1,00,01,21,80,00,00,old=80 new=00 emu_pc=2CB3
1680,359,IRQ6502,2CB3,FF,1D,BE,F9,B1,00,01,22,00,00,00,emu_pc=2CB3 status=B1 count=120
1681,359,STATUS_I,2CB3,FF,1D,BE,F6,B1,00,01,22,00,00,00,old=B1 new=B5 I:0->1 emu_pc=2CB3
1682,359,LAST_NMI_W,2B0F,FF,1D,BE,F5,B5,00,01,22,00,00,00,val=00 nmi_ctr=00
1683,359,INT_COND,2B0F,FF,1D,BE,F5,B5,00,00,22,00,00,00,old=00 new=80 emu_pc=2B0F
1684,359,RENDER,2B0F,FF,1D,BE,F5,B5,00,00,22,80,00,00,count=240
1685,360,FRAME,2B0F,FF,1D,BE,F5,B5,00,00,22,80,02,00,irq_delta=1 nmi_delta=255 I=1 intcond=80 last_nmi=00 nmi_ctr=00 disp=2749 run=1554 render=240 irq6502=120
1686,360,INT_COND,2B5C,00,1D,BE,F2,36,00,00,22,80,00,00,old=80 new=00 emu_pc=2B5C
1687,360,STATUS_I,2B63,FF,1D,BE,F7,B5,00,00,22,00,00,00,old=B5 new=B1 I:1->0 emu_pc=2B63
1688,361,FRAME,2CB0,00,1D,BE,F9,B1,00,00,22,00,00,00,irq_delta=0 nmi_delta=0 I=0 intcond=00 last_nmi=00 nmi_ctr=00 disp=2771 run=1566 render=240 irq6502=120
1689,361,LAST_NMI_W,2CB3,FF,1D,BE,F9,B1,01,00,22,00,00,00,val=01 nmi_ctr=01
1690,361,INT_COND,2CB3,FF,1D,BE,F9,B1,01,01,22,00,00,00,old=00 new=80 emu_pc=2CB3
1691,361,RENDER,2CB3,FF,1D,BE,F9,B1,01,01,22,80,00,00,count=241
1692,362,FRAME,2CB3,FF,1D,BE,F9,B1,01,01,22,80,02,00,irq_delta=0 nmi_delta=1 I=0 intcond=80 last_nmi=01 nmi_ctr=01 disp=2771 run=1566 render=241 irq6502=120
1693,362,INT_COND,2CB3,FF,1D,BE,F9,B1,00,01,22,80,00,00,old=80 new=00 emu_pc=2CB3
1694,362,IRQ6502,2CB3,FF,1D,BE,F9,B1,00,01,23,00,00,00,emu_pc=2CB3 status=B1 count=121
1695,362,STATUS_I,2CB3,FF,1D,BE,F6,B1,00,01,23,00,00,00,old=B1 new=B5 I:0->1 emu_pc=2CB3
1696,362,LAST_NMI_W,2B0F,FF,1D,BE,F5,B5,00,01,23,00,00,00,val=00 nmi_ctr=00
1697,362,INT_COND,2B0F,FF,1D,BE,F5,B5,00,00,23,00,00,00,old=00 new=80 emu_pc=2B0F
1698,362,RENDER,2B0F,FF,1D,BE,F5,B5,00,00,23,80,00,00,count=242
1699,363,FRAME,2B0F,FF,1D,BE,F5,B5,00,00,23,80,02,00,irq_delta=1 nmi_delta=255 I=1 intcond=80 last_nmi=00 nmi_ctr=00 disp=2772 run=1567 render=242 irq6502=121
1700,363,INT_COND,2B5C,00,1D,BE,F2,36,00,00,23,80,00,00,old=80 new=00 emu_pc=2B5C
1701,363,STATUS_I,2B63,FF,1D,BE,F7,B5,00,00,23,00,00,00,old=B5 new=B1 I:1->0 emu_pc=2B63
1702,364,FRAME,2CB0,00,1D,BE,F9,B1,00,00,23,00,00,00,irq_delta=0 nmi_delta=0 I=0 intcond=00 last_nmi=00 nmi_ctr=00 disp=2794 run=1579 render=242 irq6502=121
1703,364,LAST_NMI_W,2CB3,FF,1D,BE,F9,B1,01,00,23,00,00,00,val=01 nmi_ctr=01
1704,364,INT_COND,2CB3,FF,1D,BE,F9,B1,01,01,23,00,00,00,old=00 new=80 emu_pc=2CB3
1705,364,RENDER,2CB3,FF,1D,BE,F9,B1,01,01,23,80,00,00,count=243
1706,365,FRAME,2CB3,FF,1D,BE,F9,B1,01,01,23,80,02,00,irq_delta=0 nmi_delta=1 I=0 intcond=80 last_nmi=01 nmi_ctr=01 disp=2794 run=1579 render=243 irq6502=121
1707,365,INT_COND,2CB3,FF,1D,BE,F9,B1,00,01,23,80,00,00,old=80 new=00 emu_pc=2CB3
1708,365,IRQ6502,2CB3,FF,1D,BE,F9,B1,00,01,24,00,00,00,emu_pc=2CB3 status=B1 count=122
1709,365,STATUS_I,2CB3,FF,1D,BE,F6,B1,00,01,24,00,00,00,old=B1 new=B5 I:0->1 emu_pc=2CB3
1710,365,LAST_NMI_W,2B0F,FF,1D,BE,F5,B5,00,01,24,00,00,00,val=00 nmi_ctr=00
1711,365,INT_COND,2B0F,FF,1D,BE,F5,B5,00,00,24,00,00,00,old=00 new=80 emu_pc=2B0F
1712,365,RENDER,2B0F,FF,1D,BE,F5,B5,00,00,24,80,00,00,count=244
1713,366,FRAME,2B0F,FF,1D,BE,F5,B5,00,00,24,80,02,00,irq_delta=1 nmi_delta=255 I=1 intcond=80 last_nmi=00 nmi_ctr=00 disp=2795 run=1580 render=244 irq6502=122
1714,366,INT_COND,2B5C,00,1D,BE,F2,36,00,00,24,80,00,00,old=80 new=00 emu_pc=2B5C
1715,366,STATUS_I,2B63,FF,1D,BE,F7,B5,00,00,24,00,00,00,old=B5 new=B1 I:1->0 emu_pc=2B63
1716,367,FRAME,2CB0,00,1D,BE,F9,B1,00,00,24,00,00,00,irq_delta=0 nmi_delta=0 I=0 intcond=00 last_nmi=00 nmi_ctr=00 disp=2817 run=1592 render=244 irq6502=122
1717,367,LAST_NMI_W,2CB3,FF,1D,BE,F9,B1,01,00,24,00,00,00,val=01 nmi_ctr=01
1718,367,INT_COND,2CB3,FF,1D,BE,F9,B1,01,01,24,00,00,00,old=00 new=80 emu_pc=2CB3
1719,367,RENDER,2CB3,FF,1D,BE,F9,B1,01,01,24,80,00,00,count=245
1720,368,FRAME,2CB3,FF,1D,BE,F9,B1,01,01,24,80,02,00,irq_delta=0 nmi_delta=1 I=0 intcond=80 last_nmi=01 nmi_ctr=01 disp=2817 run=1592 render=245 irq6502=122
1721,368,INT_COND,2CB3,FF,1D,BE,F9,B1,00,01,24,80,00,00,old=80 new=00 emu_pc=2CB3
1722,368,IRQ6502,2CB3,FF,1D,BE,F9,B1,00,01,25,00,00,00,emu_pc=2CB3 status=B1 count=123
1723,368,STATUS_I,2CB3,FF,1D,BE,F6,B1,00,01,25,00,00,00,old=B1 new=B5 I:0->1 emu_pc=2CB3
1724,368,LAST_NMI_W,2B0F,FF,1D,BE,F5,B5,00,01,25,00,00,00,val=00 nmi_ctr=00
1725,368,INT_COND,2B0F,FF,1D,BE,F5,B5,00,00,25,00,00,00,old=00 new=80 emu_pc=2B0F
1726,368,RENDER,2B0F,FF,1D,BE,F5,B5,00,00,25,80,00,00,count=246
1727,369,FRAME,2B0F,FF,1D,BE,F5,B5,00,00,25,80,02,00,irq_delta=1 nmi_delta=255 I=1 intcond=80 last_nmi=00 nmi_ctr=00 disp=2818 run=1593 render=246 irq6502=123
1728,369,INT_COND,2B5C,00,1D,BE,F2,36,00,00,25,80,00,00,old=80 new=00 emu_pc=2B5C
1729,369,STATUS_I,2B63,FF,1D,BE,F7,B5,00,00,25,00,00,00,old=B5 new=B1 I:1->0 emu_pc=2B63
1730,370,FRAME,2CB0,00,1D,BE,F9,B1,00,00,25,00,00,00,irq_delta=0 nmi_delta=0 I=0 intcond=00 last_nmi=00 nmi_ctr=00 disp=2840 run=1605 render=246 irq6502=123
1731,370,LAST_NMI_W,2CB3,FF,1D,BE,F9,B1,01,00,25,00,00,00,val=01 nmi_ctr=01
1732,370,INT_COND,2CB3,FF,1D,BE,F9,B1,01,01,25,00,00,00,old=00 new=80 emu_pc=2CB3
1733,370,RENDER,2CB3,FF,1D,BE,F9,B1,01,01,25,80,00,00,count=247
1734,371,FRAME,2CB3,FF,1D,BE,F9,B1,01,01,25,80,02,00,irq_delta=0 nmi_delta=1 I=0 intcond=80 last_nmi=01 nmi_ctr=01 disp=2840 run=1605 render=247 irq6502=123
1735,371,INT_COND,2CB3,FF,1D,BE,F9,B1,00,01,25,80,00,00,old=80 new=00 emu_pc=2CB3
1736,371,IRQ6502,2CB3,FF,1D,BE,F9,B1,00,01,26,00,00,00,emu_pc=2CB3 status=B1 count=124
1737,371,STATUS_I,2CB3,FF,1D,BE,F6,B1,00,01,26,00,00,00,old=B1 new=B5 I:0->1 emu_pc=2CB3
1738,371,LAST_NMI_W,2B0F,FF,1D,BE,F5,B5,00,01,26,00,00,00,val=00 nmi_ctr=00
1739,371,INT_COND,2B0F,FF,1D,BE,F5,B5,00,00,26,00,00,00,old=00 new=80 emu_pc=2B0F
1740,371,RENDER,2B0F,FF,1D,BE,F5,B5,00,00,26,80,00,00,count=248
1741,372,FRAME,2B0F,FF,1D,BE,F5,B5,00,00,26,80,02,00,irq_delta=1 nmi_delta=255 I=1 intcond=80 last_nmi=00 nmi_ctr=00 disp=2841 run=1606 render=248 irq6502=124
1742,372,INT_COND,2B5C,00,1D,BE,F2,36,00,00,26,80,00,00,old=80 new=00 emu_pc=2B5C
1743,372,STATUS_I,2B63,FF,1D,BE,F7,B5,00,00,26,00,00,00,old=B5 new=B1 I:1->0 emu_pc=2B63
1744,373,FRAME,2CB0,00,1D,BE,F9,B1,00,00,26,00,00,00,irq_delta=0 nmi_delta=0 I=0 intcond=00 last_nmi=00 nmi_ctr=00 disp=2863 run=1618 render=248 irq6502=124
1745,373,LAST_NMI_W,2CB3,FF,1D,BE,F9,B1,01,00,26,00,00,00,val=01 nmi_ctr=01
1746,373,INT_COND,2CB3,FF,1D,BE,F9,B1,01,01,26,00,00,00,old=00 new=80 emu_pc=2CB3
1747,373,RENDER,2CB3,FF,1D,BE,F9,B1,01,01,26,80,00,00,count=249
1748,374,FRAME,2CB3,FF,1D,BE,F9,B1,01,01,26,80,02,00,irq_delta=0 nmi_delta=1 I=0 intcond=80 last_nmi=01 nmi_ctr=01 disp=2863 run=1618 render=249 irq6502=124
1749,374,INT_COND,2CB3,FF,1D,BE,F9,B1,00,01,26,80,00,00,old=80 new=00 emu_pc=2CB3
1750,374,IRQ6502,2CB3,FF,1D,BE,F9,B1,00,01,27,00,00,00,emu_pc=2CB3 status=B1 count=125
1751,374,STATUS_I,2CB3,FF,1D,BE,F6,B1,00,01,27,00,00,00,old=B1 new=B5 I:0->1 emu_pc=2CB3
1752,374,LAST_NMI_W,2B0F,FF,1D,BE,F5,B5,00,01,27,00,00,00,val=00 nmi_ctr=00
1753,374,INT_COND,2B0F,FF,1D,BE,F5,B5,00,00,27,00,00,00,old=00 new=80 emu_pc=2B0F
1754,374,RENDER,2B0F,FF,1D,BE,F5,B5,00,00,27,80,00,00,count=250
1755,375,FRAME,2B0F,FF,1D,BE,F5,B5,00,00,27,80,02,00,irq_delta=1 nmi_delta=255 I=1 intcond=80 last_nmi=00 nmi_ctr=00 disp=2864 run=1619 render=250 irq6502=125
1756,375,INT_COND,2B5C,00,1D,BE,F2,36,00,00,27,80,00,00,old=80 new=00 emu_pc=2B5C
1757,375,STATUS_I,2B63,FF,1D,BE,F7,B5,00,00,27,00,00,00,old=B5 new=B1 I:1->0 emu_pc=2B63
1758,376,FRAME,2CB0,00,1D,BE,F9,B1,00,00,27,00,00,00,irq_delta=0 nmi_delta=0 I=0 intcond=00 last_nmi=00 nmi_ctr=00 disp=2886 run=1631 render=250 irq6502=125
1759,376,LAST_NMI_W,2CB3,FF,1D,BE,F9,B1,01,00,27,00,00,00,val=01 nmi_ctr=01
1760,376,INT_COND,2CB3,FF,1D,BE,F9,B1,01,01,27,00,00,00,old=00 new=80 emu_pc=2CB3
1761,376,RENDER,2CB3,FF,1D,BE,F9,B1,01,01,27,80,00,00,count=251
1762,377,FRAME,2CB3,FF,1D,BE,F9,B1,01,01,27,80,02,00,irq_delta=0 nmi_delta=1 I=0 intcond=80 last_nmi=01 nmi_ctr=01 disp=2886 run=1631 render=251 irq6502=125
1763,377,INT_COND,2CB3,FF,1D,BE,F9,B1,00,01,27,80,00,00,old=80 new=00 emu_pc=2CB3
1764,377,IRQ6502,2CB3,FF,1D,BE,F9,B1,00,01,28,00,00,00,emu_pc=2CB3 status=B1 count=126
1765,377,STATUS_I,2CB3,FF,1D,BE,F6,B1,00,01,28,00,00,00,old=B1 new=B5 I:0->1 emu_pc=2CB3
1766,377,LAST_NMI_W,2B0F,FF,1D,BE,F5,B5,00,01,28,00,00,00,val=00 nmi_ctr=00
1767,377,INT_COND,2B0F,FF,1D,BE,F5,B5,00,00,28,00,00,00,old=00 new=80 emu_pc=2B0F
1768,377,RENDER,2B0F,FF,1D,BE,F5,B5,00,00,28,80,00,00,count=252
1769,378,FRAME,2B0F,FF,1D,BE,F5,B5,00,00,28,80,02,00,irq_delta=1 nmi_delta=255 I=1 intcond=80 last_nmi=00 nmi_ctr=00 disp=2887 run=1632 render=252 irq6502=126
1770,378,INT_COND,2B5C,00,1D,BE,F2,36,00,00,28,80,00,00,old=80 new=00 emu_pc=2B5C
1771,378,STATUS_I,2B63,FF,1D,BE,F7,B5,00,00,28,00,00,00,old=B5 new=B1 I:1->0 emu_pc=2B63
1772,379,FRAME,2CB0,00,1D,BE,F9,B1,00,00,28,00,00,00,irq_delta=0 nmi_delta=0 I=0 intcond=00 last_nmi=00 nmi_ctr=00 disp=2909 run=1644 render=252 irq6502=126
1773,379,LAST_NMI_W,2CB3,FF,1D,BE,F9,B1,01,00,28,00,00,00,val=01 nmi_ctr=01
1774,379,INT_COND,2CB3,FF,1D,BE,F9,B1,01,01,28,00,00,00,old=00 new=80 emu_pc=2CB3
1775,379,RENDER,2CB3,FF,1D,BE,F9,B1,01,01,28,80,00,00,count=253
1776,380,FRAME,2CB3,FF,1D,BE,F9,B1,01,01,28,80,02,00,irq_delta=0 nmi_delta=1 I=0 intcond=80 last_nmi=01 nmi_ctr=01 disp=2909 run=1644 render=253 irq6502=126
1777,380,INT_COND,2CB3,FF,1D,BE,F9,B1,00,01,28,80,00,00,old=80 new=00 emu_pc=2CB3
1778,380,IRQ6502,2CB3,FF,1D,BE,F9,B1,00,01,29,00,00,00,emu_pc=2CB3 status=B1 count=127
1779,380,STATUS_I,2CB3,FF,1D,BE,F6,B1,00,01,29,00,00,00,old=B1 new=B5 I:0->1 emu_pc=2CB3
1780,380,LAST_NMI_W,2B0F,FF,1D,BE,F5,B5,00,01,29,00,00,00,val=00 nmi_ctr=00
1781,380,INT_COND,2B0F,FF,1D,BE,F5,B5,00,00,29,00,00,00,old=00 new=80 emu_pc=2B0F
1782,380,RENDER,2B0F,FF,1D,BE,F5,B5,00,00,29,80,00,00,count=254
1783,381,FRAME,2B0F,FF,1D,BE,F5,B5,00,00,29,80,02,00,irq_delta=1 nmi_delta=255 I=1 intcond=80 last_nmi=00 nmi_ctr=00 disp=2910 run=1645 render=254 irq6502=127
1784,381,INT_COND,2B5C,00,1D,BE,F2,36,00,00,29,80,00,00,old=80 new=00 emu_pc=2B5C
1785,381,STATUS_I,2B63,FF,1D,BE,F7,B5,00,00,29,00,00,00,old=B5 new=B1 I:1->0 emu_pc=2B63
1786,382,FRAME,2CB0,00,1D,BE,F9,B1,00,00,29,00,00,00,irq_delta=0 nmi_delta=0 I=0 intcond=00 last_nmi=00 nmi_ctr=00 disp=2932 run=1657 render=254 irq6502=127
1787,382,LAST_NMI_W,2CB3,FF,1D,BE,F9,B1,01,00,29,00,00,00,val=01 nmi_ctr=01
1788,382,INT_COND,2CB3,FF,1D,BE,F9,B1,01,01,29,00,00,00,old=00 new=80 emu_pc=2CB3
1789,382,RENDER,2CB3,FF,1D,BE,F9,B1,01,01,29,80,00,00,count=255
1790,383,FRAME,2CB3,FF,1D,BE,F9,B1,01,01,29,80,02,00,irq_delta=0 nmi_delta=1 I=0 intcond=80 last_nmi=01 nmi_ctr=01 disp=2932 run=1657 render=255 irq6502=127
1791,383,INT_COND,2CB3,FF,1D,BE,F9,B1,00,01,29,80,00,00,old=80 new=00 emu_pc=2CB3
1792,383,IRQ6502,2CB3,FF,1D,BE,F9,B1,00,01,2A,00,00,00,emu_pc=2CB3 status=B1 count=128
1793,383,STATUS_I,2CB3,FF,1D,BE,F6,B1,00,01,2A,00,00,00,old=B1 new=B5 I:0->1 emu_pc=2CB3
1794,383,LAST_NMI_W,2B0F,FF,1D,BE,F5,B5,00,01,2A,00,00,00,val=00 nmi_ctr=00
1795,383,INT_COND,2B0F,FF,1D,BE,F5,B5,00,00,2A,00,00,00,old=00 new=80 emu_pc=2B0F
1796,383,RENDER,2B0F,FF,1D,BE,F5,B5,00,00,2A,80,00,00,count=256
1797,384,FRAME,2B0F,FF,1D,BE,F5,B5,00,00,2A,80,02,00,irq_delta=1 nmi_delta=255 I=1 intcond=80 last_nmi=00 nmi_ctr=00 disp=2933 run=1658 render=256 irq6502=128
1798,384,INT_COND,2B5C,00,1D,BE,F2,36,00,00,2A,80,00,00,old=80 new=00 emu_pc=2B5C
1799,384,STATUS_I,2B63,FF,1D,BE,F7,B5,00,00,2A,00,00,00,old=B5 new=B1 I:1->0 emu_pc=2B63
1800,385,FRAME,2CB0,00,1D,BE,F9,B1,00,00,2A,00,00,00,irq_delta=0 nmi_delta=0 I=0 intcond=00 last_nmi=00 nmi_ctr=00 disp=2955 run=1670 render=256 irq6502=128
1801,385,LAST_NMI_W,2CB3,FF,1D,BE,F9,B1,01,00,2A,00,00,00,val=01 nmi_ctr=01
1802,385,INT_COND,2CB3,FF,1D,BE,F9,B1,01,01,2A,00,00,00,old=00 new=80 emu_pc=2CB3
1803,385,RENDER,2CB3,FF,1D,BE,F9,B1,01,01,2A,80,00,00,count=257
